fraud_bool,income,name_email_similarity,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_24h,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,keep_alive_session,device_distinct_emails_8w,month,payment_type_AA,payment_type_AB,payment_type_AC,payment_type_AD,payment_type_AE,employment_status_CA,employment_status_CB,employment_status_CC,employment_status_CD,employment_status_CE,employment_status_CF,employment_status_CG,housing_status_BA,housing_status_BB,housing_status_BC,housing_status_BD,housing_status_BE,housing_status_BF,housing_status_BG,source_INTERNET,source_TELEAPP,device_os_linux,device_os_macintosh,device_os_other,device_os_windows,device_os_x11
0,0.1,0.4560757457008181,3.0,30,0.0024586909309047,17.578661691440256,946,3792.527665360749,5,80,1,1,1,28.0,0,200.0,0,1,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.7777865021095691,123.0,50,0.0281555679867549,-1.6050004774174471,1171,2037.5314810101816,2,219,0,1,1,9.0,0,1500.0,0,1,1.0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.2,0.2543490040952569,312.0,50,0.0061301761832086,18.72734139110372,1773,5681.816680233742,7,152,0,1,1,1.0,0,200.0,0,1,1.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.0821888596214724,9.0,40,0.0008693871373013,-0.2278627099390527,2908,5190.115332476824,13,145,0,0,1,28.0,0,200.0,0,1,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.485581687508415,22.0,50,0.030202765352257,-1.4090349800300426,3722,6086.118149524071,4,142,1,1,1,21.0,1,200.0,0,0,1.0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.3,0.1368720448643867,71.0,30,0.0077718813409547,-1.0586868510479936,830,3436.871398990508,10,255,1,0,1,5.0,0,200.0,1,1,1.0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.5734990025398501,80.0,40,0.0137446211168972,-0.5674901947436257,924,6128.126477280738,5,296,0,0,1,1.0,0,1500.0,0,1,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.9945795749154368,42.0,20,0.0244081128923308,-1.7502921140494876,2287,2858.848577993973,20,72,1,0,1,1.0,0,200.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.9,0.7618196340618834,37.0,50,0.0084909741564961,-0.8769140009915646,1562,2858.324874268329,4,179,1,1,1,5.0,0,1500.0,0,1,1.0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.2012421269645992,19.0,30,0.0176060197581535,-1.2851963646356146,3537,3891.3661791644818,15,145,1,1,1,1.0,1,200.0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.5,0.2235117917662284,211.0,40,0.0282226736802508,-0.9475191606014745,2913,3212.08056793606,3,83,1,1,1,15.0,1,200.0,0,0,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.7307841268415927,0.0,40,1.2969392109383295,39.478687922224665,2551,4567.097660540034,10,48,1,0,1,11.0,0,200.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.1,0.2037430353854109,60.0,50,0.0308471196988245,-0.9095102406876764,991,4551.0545835047415,2,192,1,1,0,1.0,1,1500.0,0,1,1.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.5065030429559092,207.0,20,0.0107923844964315,-0.8880076376550978,999,4133.5721262948055,10,77,1,0,1,15.0,0,200.0,0,1,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.7000000000000001,0.4474812507913337,206.0,20,0.0065288779531319,-0.7906912875603942,3491,7932.819564786179,9,37,0,0,1,1.0,0,200.0,0,0,1.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.9,0.1060882852518545,189.0,30,0.0045972051241831,39.30559911376142,1586,3933.515285607332,12,221,1,0,1,28.0,0,1000.0,0,1,1.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.7000000000000001,0.1765665652831578,64.0,20,0.0126786864794158,-0.4809347358637179,393,4832.553692226177,17,181,1,0,1,30.0,0,200.0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.5,0.9978984696263072,11.0,20,0.0173612681271004,45.02194923719802,2819,3618.405590721647,5,115,1,1,1,21.0,0,200.0,0,1,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.1858759862868758,110.0,20,0.0053514129913667,-0.3501787400736569,1125,5285.253862119096,15,124,1,1,1,30.0,0,200.0,0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.8,0.9187301060874172,36.0,30,0.0048043868491946,-0.8191498034786027,1107,8976.79524608825,9,8,1,0,1,1.0,0,200.0,0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.4,0.4712747051315671,15.0,30,0.005272952715752,-1.3247918515604764,893,2368.4821177140147,12,58,0,0,1,15.0,0,200.0,0,1,1.0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.98927287377767,1.0,60,21.98054855640256,52.234546624806136,652,6554.118804036814,6,125,0,0,1,10.0,0,500.0,0,1,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.0801867125160524,64.0,20,0.0038262984386293,3.174450327645605,2975,5661.236236619375,11,225,1,0,1,31.0,0,200.0,0,0,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.9,0.1837272172727302,202.0,40,0.0227964725900502,-0.736968670304053,1113,4614.295583534173,13,118,0,1,1,1.0,0,200.0,0,0,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.2,0.2430832503044825,54.0,30,0.0162014225427787,13.72982488610728,1495,5765.1720323788,11,121,0,1,0,1.0,0,200.0,0,0,1.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.8523054081965498,109.0,40,0.0155397153940069,-0.8933397005300361,1270,5240.506766019376,10,186,0,0,1,1.0,1,1000.0,0,0,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.1526159929374698,7.0,20,0.0123402421655956,-1.700497042843511,1024,2945.0731803897584,17,109,0,1,1,6.0,0,200.0,0,0,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.3,0.5615097585346798,6.0,40,0.0061680429789439,-1.4382254059436503,939,7096.677810069798,5,205,1,1,1,3.0,0,500.0,1,0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.012141056225672,61.0,20,0.0041238453196386,-0.2348747378293825,866,4832.477116969841,13,119,1,0,0,10.0,0,510.0,0,0,1.0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.0832898859298201,34.0,50,0.0175781569244009,-1.1732669277084211,2892,4754.128960096853,7,34,1,1,0,31.0,0,200.0,0,1,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.9968137291848228,310.0,40,8.494014575890224,11.03414727901737,1186,3973.880802014565,6,76,1,1,1,11.0,0,200.0,0,1,1.0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.1942813934144076,57.0,40,0.0119455180563098,39.39509496495996,1009,5522.051750144959,4,95,0,1,1,28.0,0,200.0,0,1,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.8573106369837733,201.0,10,0.0415233791141544,31.01962036427762,841,3430.131555094148,11,105,0,0,1,1.0,1,500.0,0,0,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.922757402127294,49.0,40,0.0091876496349497,-1.3603251612484604,2835,3479.4657373767345,8,77,0,0,1,10.0,0,200.0,0,1,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.1,0.6869750320275326,56.0,10,0.0196402457706243,50.64160110511919,3551,7064.981553324731,15,114,0,0,1,25.0,0,200.0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.5564093174803092,28.0,30,0.0165669453442276,38.07312908496326,1792,5761.407903347418,10,85,1,0,1,6.0,0,200.0,0,1,1.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.5,0.6024011024819893,35.0,30,0.0365209573355402,-1.4631006860500166,1839,5464.83137841105,7,110,1,0,1,21.0,0,200.0,0,1,1.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.4,0.4897757892423085,110.0,30,0.0065077532243887,-1.2387882976194542,994,3671.4298359741247,3,237,1,1,1,9.0,0,1500.0,0,1,1.0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.6690273748031044,3.0,20,0.0029910186146532,-0.3781857921487615,1465,7619.844843108742,8,72,1,0,1,6.0,0,200.0,0,0,1.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.9215757209515388,196.0,30,0.0102519529505803,31.37769227033732,1198,5099.3693245555,4,124,0,0,1,28.0,0,500.0,0,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.7000000000000001,0.5573507625462271,5.0,20,0.0132471681922141,-1.533890960739834,835,6231.747341598185,14,224,0,0,1,5.0,0,1500.0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.2,0.242595259041809,27.0,20,0.0210620341111122,-1.2101784644953617,1785,2603.792322488916,11,108,1,0,1,20.0,0,200.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.8,0.7714942147011272,68.0,40,0.0032925463898419,100.6083005328976,3822,5451.280137444368,4,239,1,0,1,15.0,0,1500.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.1,0.5003965135705308,33.0,30,0.0074540249879347,22.141996299491986,597,6169.027986754004,16,136,1,1,1,25.0,1,200.0,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.7000000000000001,0.0475029784488886,97.0,30,0.0077995329738719,20.602963462065382,971,4675.165476346963,3,66,0,0,1,6.0,0,200.0,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.6424845756320813,12.0,60,0.0237426192660819,-1.132609037783945,473,6599.343530585755,1,129,1,0,1,31.0,0,500.0,0,1,1.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0.9,0.3902974812818193,5.0,40,0.0264335032517646,-1.4769215959884,889,2706.459486423144,5,123,1,0,1,1.0,0,200.0,0,1,1.0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.8,0.0034265947814535,103.0,30,0.0156372115303459,-0.9616786824299252,806,2759.643995173736,5,238,0,1,1,28.0,1,1500.0,0,0,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.2987542417251406,257.0,50,0.0045582601544804,45.13118929930562,1695,4488.566769123658,3,300,1,1,1,20.0,0,1000.0,0,0,1.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.8,0.8312393551519861,9.0,50,0.0056447459712238,38.58125980349593,1751,3697.57100891304,5,200,0,1,0,22.0,0,500.0,0,0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.8,0.8478211778650186,31.0,50,0.0149706492185238,51.24157943738355,1315,8591.359150366672,7,229,0,0,1,1.0,1,1500.0,0,1,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.3,0.90870338765436,70.0,40,0.0039885464622468,32.195630097611385,4919,7054.872112108646,15,181,0,1,1,11.0,0,1500.0,0,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.3,0.1153698254519701,176.0,40,0.0063540967214004,26.61671998120177,1342,3768.105679372237,6,128,0,0,1,26.0,0,500.0,0,1,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.3584566797477382,70.0,40,0.0188067518620824,-1.7400278700425384,3184,3235.2549220820056,5,210,0,1,1,15.0,0,200.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.9,0.6984892831012623,18.0,40,0.0083472343301313,-0.7084672234656239,700,4657.851930578017,13,195,1,1,1,15.0,1,200.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.527335462598285,243.0,20,0.0102352329019569,14.961659953444691,1774,6534.530126287329,15,63,1,1,1,25.0,0,200.0,0,0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.8,0.0914886308667283,246.0,20,0.0145740278285722,49.84321003708765,1021,3041.8914877405127,8,161,1,0,1,15.0,0,200.0,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.2,0.3913642657466732,12.0,20,0.5038120943183356,30.16494748789132,918,5923.581771440735,6,162,0,0,1,6.0,0,200.0,0,1,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.1909102614487244,78.0,30,0.0397386354044268,-1.1939568745316491,880,2624.9486161502136,9,137,1,1,1,25.0,0,200.0,0,0,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.1909804134327606,63.0,40,0.0074368112280289,-1.080776680935546,1189,2303.222655641725,11,217,1,0,1,1.0,0,500.0,0,1,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.908219125216944,29.0,40,0.0301515363491223,-1.304131713207045,766,6959.0009674718285,6,203,0,1,1,10.0,0,1500.0,0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2,0.4105102345844825,195.0,20,0.0226891006208234,-1.1644981051527306,1394,3486.229095131116,9,90,1,1,1,28.0,0,200.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.9,0.2570666235202525,55.0,50,0.0009260232286567,-0.8715355668955682,321,2396.6334816376466,5,73,0,1,1,1.0,1,200.0,0,0,1.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.6000000000000001,0.9932050905003582,105.0,50,0.6242796318107158,-0.7528762403652801,2724,3744.938201433735,13,53,1,0,1,1.0,1,200.0,0,0,1.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.1786998764436121,111.0,50,0.0189545069390086,-0.9761995367020188,1014,3291.489914259219,4,192,0,0,1,1.0,0,500.0,0,1,1.0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.1,0.6037238835415801,10.0,10,0.0004531772541179,-0.5671125460849368,2672,6140.051596973785,6,130,0,1,0,10.0,0,500.0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1,0.7231075548822483,84.0,30,0.0096940754259661,17.853367161331587,1111,4262.184789400476,16,98,1,1,1,5.0,0,200.0,0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.5,0.5876214295473736,106.0,50,0.0085551074166693,20.904078306628467,1706,5015.286434887594,4,192,0,1,1,5.0,1,1500.0,0,0,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.3,0.223408139703294,112.0,40,0.0210963484569599,-1.3419152934159988,2919,6010.468152670022,4,110,0,0,1,1.0,0,1000.0,1,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.0823072077957758,4.0,30,25.781044123890823,31.263901416963964,736,6456.3021797281945,11,71,1,0,1,28.0,0,200.0,0,0,1.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.7000000000000001,0.7757513837958186,94.0,20,0.0180930994806617,-0.8717682746714239,272,2188.7611322578355,7,239,1,0,1,25.0,0,1000.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.4,0.1659349536218065,29.0,30,0.0102100201679613,-1.6422906938327086,1904,4779.906471829908,15,115,1,0,1,31.0,0,200.0,0,0,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.5,0.1341000262457022,43.0,40,0.0309543633469951,-1.3063768064674717,1311,3811.3899289742426,13,115,1,1,1,26.0,0,200.0,0,0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.5,0.690269907640792,39.0,60,0.0143871986322317,-1.0462690823741585,1289,4691.189988323808,2,102,0,1,1,1.0,0,200.0,0,1,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.8,0.3134536009983206,263.0,20,0.0227425607678175,50.8928288667245,1428,3556.2255108882628,11,220,1,1,1,1.0,0,1500.0,0,1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.1,0.272510531015291,56.0,40,0.0310511464873616,-1.6278227383883106,1317,5026.824620183503,3,32,1,1,1,15.0,0,200.0,0,1,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.2,0.5779016747628277,10.0,20,0.0130284134290492,-1.0385528882174129,998,6490.388573983923,10,142,0,1,0,1.0,0,500.0,0,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0.9,0.3670096448205089,83.0,40,0.015940951048143,-1.0190478953057118,714,2912.10420522552,11,133,0,0,1,28.0,0,200.0,0,1,2.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.1669242040576127,67.0,50,0.0417566015518302,-1.3187537537866647,847,3074.531506068564,4,91,1,1,1,1.0,0,200.0,0,0,1.0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.2,0.6301659645398718,55.0,20,0.0006001324613931,-0.6736851544536396,1045,6700.771912456585,3,127,1,0,1,1.0,0,200.0,0,1,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.2,0.2297762219194857,78.0,20,15.24704697276873,19.222898432811903,1996,5728.662342278013,16,105,1,1,1,25.0,0,200.0,0,1,1.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.1793862514078893,375.0,40,0.008016739678888,30.11083247596393,1631,6503.643654735797,4,17,1,1,1,21.0,0,200.0,0,0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.8094405297100966,71.0,30,0.0052342140763021,35.042271196777634,3151,5566.22737597909,5,164,0,1,1,1.0,1,500.0,0,1,1.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.6000000000000001,0.4696918770310531,184.0,40,0.0086630573814973,10.357511555664027,851,2235.4972464826983,3,169,1,0,1,11.0,0,200.0,0,1,1.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.6000000000000001,0.8387565126390779,119.0,40,0.024911534935223,-1.1327880679017852,1274,3810.0638546743457,14,329,1,1,1,1.0,0,1000.0,0,1,1.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.7000000000000001,0.0855043052183375,7.0,50,0.0232606032700718,33.344422179834275,1453,5454.064580280173,1,69,1,1,1,28.0,0,200.0,0,0,2.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.203645326971959,49.0,20,1.4190869311436511,38.31386236072673,1646,7106.529669664536,12,6,0,0,1,30.0,0,200.0,0,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.1,0.0984174308144381,83.0,30,0.0128359253222836,11.403809338908824,1990,3512.206040952841,7,178,0,1,1,30.0,1,500.0,0,1,1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.5,0.4749221785046376,12.0,20,0.0246832808345615,-1.1740109403908052,1164,5040.4761021690665,19,92,1,0,1,28.0,0,200.0,0,1,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.4,0.9216392690928698,62.0,20,0.004901370873347,-0.5691163476267019,566,2772.497244637365,19,184,1,0,1,10.0,0,1500.0,0,0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.9,0.911445405097292,169.0,30,0.0013426105268,-0.6163958977552936,2315,5007.208202331892,4,168,0,1,0,1.0,0,500.0,0,0,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.8,0.1570316726993263,51.0,20,0.0007938307489449,-0.7402376732957677,1177,2956.5118958855023,7,176,0,0,1,5.0,0,500.0,0,1,1.0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.3320798396269197,191.0,40,0.007561257318709,26.05266805229445,1151,5357.071781594538,2,99,1,0,1,31.0,1,200.0,0,0,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.7000000000000001,0.4343930680333232,6.0,40,0.0077373792374497,-1.4687678812925142,888,2995.110066000245,14,196,0,1,1,21.0,0,990.0,0,0,1.0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.2879988104424277,19.0,20,0.0046758543700331,-1.038888838636963,1379,6769.905325554114,9,264,1,0,1,1.0,0,990.0,1,1,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.4,0.4764530287536376,160.0,40,0.0189194116928101,18.04163393683625,3476,4525.2468486407,13,206,1,1,1,5.0,0,1000.0,0,0,1.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.9,0.5816296597964,0.0,30,0.018522927728386,-0.7592222618733192,433,7209.382522562872,24,128,1,0,1,1.0,0,200.0,0,1,1.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.9,0.6644005415958099,29.0,40,0.0237549778629374,45.5722163916053,1833,7987.98553205223,7,195,0,0,1,1.0,1,1000.0,0,0,1.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.1,0.1541945542944538,9.0,40,0.0295049217568191,-0.5308244769767743,1884,4389.069475090504,5,128,1,0,1,1.0,0,200.0,0,0,1.0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.8,0.247020772032411,111.0,50,0.0070284415722413,-0.6841587525330406,1008,2636.661812670605,7,202,1,1,1,6.0,0,1000.0,0,1,1.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.107669806102012,194.0,30,0.0119314691254653,28.776636563937743,717,3157.4982899719407,9,180,1,0,1,15.0,0,200.0,0,0,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9,0.6102668006963113,8.0,40,0.0258184092251723,-1.0089222774926,702,2956.986751774327,10,152,1,1,1,15.0,0,200.0,0,0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
